,K_NAME,S_NAME,REMARK,LONGITUDE,LATITUDE,SOURCE
32918,¸äµÅÁö,Sus scrofa,,127.2119444,35.1125917,NES3
32927,¸äµÅÁö,Sus scrofa,,127.1973667,35.1120917,NES3
32938,¸äµÅÁö,Sus scrofa,,127.142525,35.1173778,NES3
32941,¸äµÅÁö,Sus scrofa,,127.2277278,35.1368944,NES3
32944,¸äµÅÁö,Sus scrofa,,127.1883306,35.1430083,NES3
32959,¸äµÅÁö,Sus scrofa,,127.1543778,35.1458444,NES3
32968,¸äµÅÁö,Sus scrofa,,127.2200167,35.2123417,NES3
32976,¸äµÅÁö,Sus scrofa,,127.199025,35.2182333,NES3
32989,¸äµÅÁö,Sus scrofa,,127.1328306,35.2379806,NES3
32996,¸äµÅÁö,Sus scrofa,,127.4883028,35.0174917,NES3
33004,¸äµÅÁö,Sus scrofa,,127.4350583,35.0187389,NES3
33011,¸äµÅÁö,Sus scrofa,,127.3980556,35.0252361,NES3
33024,¸äµÅÁö,Sus scrofa,,127.45415,35.0965722,NES3
33059,¸äµÅÁö,Sus scrofa,,127.2193222,35.1694333,NES3
33071,¸äµÅÁö,Sus scrofa,,127.1867417,35.1744861,NES3
33080,¸äµÅÁö,Sus scrofa,,127.1436306,35.17595,NES3
33091,¸äµÅÁö,Sus scrofa,,127.4638889,35.0590556,NES3
33115,¸äµÅÁö,Sus scrofa,,127.395725,35.0766806,NES3
33121,¸äµÅÁö,Sus scrofa,,127.469225,35.1010333,NES3
33197,¸äµÅÁö,Sus scrofa,,127.3362333,35.0158389,NES3
33204,¸äµÅÁö,Sus scrofa,,127.300025,35.0217611,NES3
33210,¸äµÅÁö,Sus scrofa,,127.2507806,35.0338889,NES3
33218,¸äµÅÁö,Sus scrofa,,127.3472889,35.0615944,NES3
33225,¸äµÅÁö,Sus scrofa,,127.3121028,35.0530417,NES3
33251,¸äµÅÁö,Sus scrofa,,127.3523944,35.1037833,NES3
33257,¸äµÅÁö,Sus scrofa,,127.3108694,35.0991778,NES3
33268,¸äµÅÁö,Sus scrofa,,127.2765917,35.0848194,NES3
33285,¸äµÅÁö,Sus scrofa,,127.3611306,35.1612083,NES3
33293,¸äµÅÁö,Sus scrofa,,127.29955,35.1397417,NES3
33301,¸äµÅÁö,Sus scrofa,,127.2651528,35.1508944,NES3
33321,¸äµÅÁö,Sus scrofa,,127.3056972,35.1941889,NES3
33332,¸äµÅÁö,Sus scrofa,,127.2768833,35.1791667,NES3
33335,¸äµÅÁö,Sus scrofa,,127.2789417,35.1939083,NES3
33349,¸äµÅÁö,Sus scrofa,,127.3526861,35.2276917,NES3
33363,¸äµÅÁö,Sus scrofa,,127.3096028,35.2396639,NES3
33373,¸äµÅÁö,Sus scrofa,,127.2673861,35.2246806,NES3
33377,¸äµÅÁö,Sus scrofa,,127.2673583,35.2318639,NES3
33388,¸äµÅÁö,Sus scrofa,,127.2164861,35.0131083,NES3
33394,¸äµÅÁö,Sus scrofa,,127.1885639,35.0141528,NES3
33412,¸äµÅÁö,Sus scrofa,,127.1530167,35.0349667,NES3
33423,¸äµÅÁö,Sus scrofa,,127.2232694,35.0600111,NES3
33428,¸äµÅÁö,Sus scrofa,,127.1727139,35.0487194,NES3
33429,¸äµÅÁö,Sus scrofa,,127.1740361,35.0519139,NES3
33445,¸äµÅÁö,Sus scrofa,,127.1502417,35.0728222,NES3
33452,¸äµÅÁö,Sus scrofa,,127.2289167,35.1075028,NES3
33461,¸äµÅÁö,Sus scrofa,,127.1823444,35.1074139,NES3
33475,¸äµÅÁö,Sus scrofa,,127.1581611,35.093475,NES3
33481,¸äµÅÁö,Sus scrofa,,127.2131222,35.1604,NES3
33486,¸äµÅÁö,Sus scrofa,,127.198225,35.1537972,NES3
33488,¸äµÅÁö,Sus scrofa,,127.1955222,35.1588056,NES3
33490,¸äµÅÁö,Sus scrofa,,127.1837861,35.1520278,NES3
33500,¸äµÅÁö,Sus scrofa,,127.1417694,35.1392083,NES3
33513,¸äµÅÁö,Sus scrofa,,127.220325,35.1865972,NES3
33524,¸äµÅÁö,Sus scrofa,,127.1877444,35.1865833,NES3
33538,¸äµÅÁö,Sus scrofa,,127.1556,35.1737944,NES3
33552,¸äµÅÁö,Sus scrofa,,127.2392028,35.2332,NES3
33563,¸äµÅÁö,Sus scrofa,,127.1914,35.2255028,NES3
33569,¸äµÅÁö,Sus scrofa,,128.3101944,37.6936333,NES3
33571,¸äµÅÁö,Sus scrofa,,128.3204833,37.6886389,NES3
33572,¸äµÅÁö,Sus scrofa,,128.3212889,37.6902111,NES3
33574,¸äµÅÁö,Sus scrofa,,128.3185833,37.693675,NES3
33577,¸äµÅÁö,Sus scrofa,,128.2592667,37.6447722,NES3
33583,¸äµÅÁö,Sus scrofa,,128.2741944,37.6536139,NES3
33584,¸äµÅÁö,Sus scrofa,,128.2740778,37.6518278,NES3
33587,¸äµÅÁö,Sus scrofa,,128.2762694,37.6434889,NES3
33601,¸äµÅÁö,Sus scrofa,,127.1509306,35.2209472,NES3
33610,¸äµÅÁö,Sus scrofa,,127.1418111,35.2357639,NES3
33646,¸äµÅÁö,Sus scrofa,,128.31375,37.6991583,NES3
33649,¸äµÅÁö,Sus scrofa,,128.3166222,37.6805722,NES3
33653,¸äµÅÁö,Sus scrofa,,128.3034528,37.6295167,NES3
33658,¸äµÅÁö,Sus scrofa,,128.3606167,37.6401444,NES3
33661,¸äµÅÁö,Sus scrofa,,128.3576889,37.6596944,NES3
33669,¸äµÅÁö,Sus scrofa,,128.2842861,37.5170944,NES3
33671,¸äµÅÁö,Sus scrofa,,128.3105611,37.5104028,NES3
33673,¸äµÅÁö,Sus scrofa,,128.3083,37.5096028,NES3
33679,¸äµÅÁö,Sus scrofa,,128.3019417,37.5116694,NES3
33683,¸äµÅÁö,Sus scrofa,,128.3045917,37.5150139,NES3
33685,¸äµÅÁö,Sus scrofa,,128.3169083,37.5372472,NES3
33690,¸äµÅÁö,Sus scrofa,,128.3217806,37.5292778,NES3
33693,¸äµÅÁö,Sus scrofa,,128.3343,37.5265889,NES3
33696,¸äµÅÁö,Sus scrofa,,128.3620194,37.5108528,NES3
33699,¸äµÅÁö,Sus scrofa,,128.4030028,37.5611222,NES3
33701,¸äµÅÁö,Sus scrofa,,128.3990778,37.5589,NES3
33708,¸äµÅÁö,Sus scrofa,,128.412575,37.5306528,NES3
33713,¸äµÅÁö,Sus scrofa,,128.4226194,37.5330056,NES3
33719,¸äµÅÁö,Sus scrofa,,128.3941111,37.6858194,NES3
33724,¸äµÅÁö,Sus scrofa,,128.4025944,37.6641917,NES3
33728,¸äµÅÁö,Sus scrofa,,128.4253222,37.641625,NES3
33730,¸äµÅÁö,Sus scrofa,,128.4731167,37.6401444,NES3
33743,¸äµÅÁö,Sus scrofa,,128.3626722,37.7052722,NES3
33750,¸äµÅÁö,Sus scrofa,,128.3370417,37.7036389,NES3
33754,¸äµÅÁö,Sus scrofa,,128.3154528,37.7024389,NES3
33760,¸äµÅÁö,Sus scrofa,,128.3249583,37.7117528,NES3
33767,¸äµÅÁö,Sus scrofa,,128.3352972,37.7270972,NES3
33772,¸äµÅÁö,Sus scrofa,,128.3196611,37.7202639,NES3
33776,¸äµÅÁö,Sus scrofa,,128.2674528,37.7297028,NES3
33778,¸äµÅÁö,Sus scrofa,,128.3482,37.5786111,NES3
33783,¸äµÅÁö,Sus scrofa,,128.3547028,37.5890028,NES3
33790,¸äµÅÁö,Sus scrofa,,128.30245,37.6106194,NES3
33791,¸äµÅÁö,Sus scrofa,,128.2999694,37.6122639,NES3
33792,¸äµÅÁö,Sus scrofa,,128.2852583,37.6040944,NES3
33795,¸äµÅÁö,Sus scrofa,,128.4684444,37.5712528,NES3
33797,¸äµÅÁö,Sus scrofa,,128.4412361,37.5790083,NES3
33808,¸äµÅÁö,Sus scrofa,,128.4140333,37.6216167,NES3
33811,¸äµÅÁö,Sus scrofa,,128.3773139,37.7018278,NES3
33813,¸äµÅÁö,Sus scrofa,,128.3885639,37.7032417,NES3
33817,¸äµÅÁö,Sus scrofa,,128.3961833,37.6996528,NES3
33821,¸äµÅÁö,Sus scrofa,,128.4127083,37.7017194,NES3
33824,¸äµÅÁö,Sus scrofa,,128.4183194,37.7045333,NES3
33827,¸äµÅÁö,Sus scrofa,,128.4358194,37.709725,NES3
33830,¸äµÅÁö,Sus scrofa,,128.4669306,37.7248111,NES3
33835,¸äµÅÁö,Sus scrofa,,128.3851417,37.7142417,NES3
33837,¸äµÅÁö,Sus scrofa,,128.4222833,37.7311556,NES3
33841,¸äµÅÁö,Sus scrofa,,128.4432056,37.7477417,NES3
33895,¸äµÅÁö,Sus scrofa,,127.4381444,36.2950472,NES3
33910,¸äµÅÁö,Sus scrofa,,127.4904361,36.3467194,NES3
33946,¸äµÅÁö,Sus scrofa,,127.5568194,36.4196028,NES3
33958,¸äµÅÁö,Sus scrofa,,127.607975,36.449675,NES3
33979,¸äµÅÁö,Sus scrofa,,127.5355833,36.3859556,NES3
33998,¸äµÅÁö,Sus scrofa,,127.5681667,36.4606361,NES3
34081,¸äµÅÁö,Sus scrofa,,127.5898083,36.3549583,NES3
34103,¸äµÅÁö,Sus scrofa,,127.5554278,36.3443,NES3
34131,¸äµÅÁö,Sus scrofa,,126.6762528,35.1462806,NES3
34144,¸äµÅÁö,Sus scrofa,,126.714725,35.1860583,NES3
34447,¸äµÅÁö,Sus scrofa,,126.5717861,36.4822972,NES3
34448,¸äµÅÁö,Sus scrofa,,126.5716472,36.4827972,NES3
34480,¸äµÅÁö,Sus scrofa,,126.4083556,36.4147528,NES3
34596,¸äµÅÁö,Sus scrofa,,126.6108722,36.4041861,NES3
34606,¸äµÅÁö,Sus scrofa,,126.6099278,36.4035194,NES3
34607,¸äµÅÁö,Sus scrofa,,126.6102889,36.4037417,NES3
34610,¸äµÅÁö,Sus scrofa,,126.6122389,36.4082194,NES3
34750,¸äµÅÁö,Sus scrofa,,126.7323167,34.7801444,NES3
34766,¸äµÅÁö,Sus scrofa,,126.7436194,34.8155611,NES3
34799,¸äµÅÁö,Sus scrofa,,126.7147583,34.8562806,NES3
34800,¸äµÅÁö,Sus scrofa,,126.7394806,34.8425056,NES3
34801,¸äµÅÁö,Sus scrofa,,126.7250083,34.84295,NES3
34814,¸äµÅÁö,Sus scrofa,,126.6986472,34.8610583,NES3
34832,¸äµÅÁö,Sus scrofa,,126.7418694,34.903475,NES3
34849,¸äµÅÁö,Sus scrofa,,126.6324528,34.8890028,NES3
34871,¸äµÅÁö,Sus scrofa,,126.6490639,34.9293639,NES3
34888,¸äµÅÁö,Sus scrofa,,126.6903389,34.9939472,NES3
34902,¸äµÅÁö,Sus scrofa,,126.5920944,34.7623639,NES3
34912,¸äµÅÁö,Sus scrofa,,126.5625111,34.7632528,NES3
34913,¸äµÅÁö,Sus scrofa,,126.5677611,34.7710306,NES3
34914,¸äµÅÁö,Sus scrofa,,126.5600667,34.7653917,NES3
34915,¸äµÅÁö,Sus scrofa,,126.5552889,34.7794194,NES3
34927,¸äµÅÁö,Sus scrofa,,126.5347889,34.7877806,NES3
34934,¸äµÅÁö,Sus scrofa,,126.6004556,34.8318083,NES3
34938,¸äµÅÁö,Sus scrofa,,126.5744,34.8030583,NES3
34939,¸äµÅÁö,Sus scrofa,,126.5630944,34.7995028,NES3
34948,¸äµÅÁö,Sus scrofa,,126.52815,34.7923917,NES3
34949,¸äµÅÁö,Sus scrofa,,126.5324833,34.7988917,NES3
34987,¸äµÅÁö,Sus scrofa,,126.5109806,34.9040278,NES3
34996,¸äµÅÁö,Sus scrofa,,126.6133972,34.954975,NES3
35001,¸äµÅÁö,Sus scrofa,,126.5552861,34.9483639,NES3
35006,¸äµÅÁö,Sus scrofa,,126.5147306,34.9412222,NES3
35014,¸äµÅÁö,Sus scrofa,,126.5990639,34.9721972,NES3
35023,¸äµÅÁö,Sus scrofa,,126.5675639,34.99575,NES3
35031,¸äµÅÁö,Sus scrofa,,126.5179806,34.991,NES3
35093,¸äµÅÁö,Sus scrofa,,127.3140306,36.4876667,NES3
35164,¸äµÅÁö,Sus scrofa,,127.4550861,36.4930583,NES3
35174,¸äµÅÁö,Sus scrofa,,127.4466694,36.4366139,NES3
35229,¸äµÅÁö,Sus scrofa,,127.4700861,36.4868083,NES3
35242,¸äµÅÁö,Sus scrofa,,127.4736694,36.4850583,NES3
35246,¸äµÅÁö,Sus scrofa,,127.3003667,36.3084444,NES3
35311,¸äµÅÁö,Sus scrofa,,127.2775056,36.37675,NES3
35318,¸äµÅÁö,Sus scrofa,,127.2763667,36.3733611,NES3
35364,¸äµÅÁö,Sus scrofa,,127.3598083,36.4841111,NES3
35382,¸äµÅÁö,Sus scrofa,,127.2923917,36.4603889,NES3
35385,¸äµÅÁö,Sus scrofa,,127.2913083,36.4596389,NES3
35407,¸äµÅÁö,Sus scrofa,,127.4663639,36.433975,NES3
35450,¸äµÅÁö,Sus scrofa,,127.2773694,36.2753611,NES3
35453,¸äµÅÁö,Sus scrofa,,127.2768694,36.2752778,NES3
35460,¸äµÅÁö,Sus scrofa,,127.2812028,36.2971111,NES3
35464,¸äµÅÁö,Sus scrofa,,127.278925,36.29625,NES3
35468,¸äµÅÁö,Sus scrofa,,127.2628972,36.2656111,NES3
35490,¸äµÅÁö,Sus scrofa,,127.3177028,36.2679472,NES3
35496,¸äµÅÁö,Sus scrofa,,127.3533972,36.2566417,NES3
35499,¸äµÅÁö,Sus scrofa,,127.3530917,36.256725,NES3
35503,¸äµÅÁö,Sus scrofa,,127.36945,36.2731972,NES3
35516,¸äµÅÁö,Sus scrofa,,127.3708667,36.2941139,NES3
35518,¸äµÅÁö,Sus scrofa,,127.36645,36.2962806,NES3
35528,¸äµÅÁö,Sus scrofa,,127.27945,36.4272222,NES3
35535,¸äµÅÁö,Sus scrofa,,127.2668111,36.4022222,NES3
35537,¸äµÅÁö,Sus scrofa,,127.2772833,36.4095833,NES3
35648,¸äµÅÁö,Sus scrofa,,127.4410056,36.3820583,NES3
35652,¸äµÅÁö,Sus scrofa,,127.4412806,36.3997528,NES3
35744,¸äµÅÁö,Sus scrofa,,126.7627889,36.3119111,NES3
35951,¸äµÅÁö,Sus scrofa,,126.8975083,36.3841361,NES3
36010,¸äµÅÁö,Sus scrofa,,126.9008417,36.4416333,NES3
36122,¸äµÅÁö,Sus scrofa,,126.814175,36.4310778,NES3
36212,¸äµÅÁö,Sus scrofa,,126.9649833,34.7697639,NES3
36219,¸äµÅÁö,Sus scrofa,,126.9504389,34.7671056,NES3
36235,¸äµÅÁö,Sus scrofa,,126.9332889,34.7769944,NES3
36242,¸äµÅÁö,Sus scrofa,,126.8886306,34.7666278,NES3
36256,¸äµÅÁö,Sus scrofa,,126.9905,34.8291528,NES3
36271,¸äµÅÁö,Sus scrofa,,126.9563722,34.8181972,NES3
36276,¸äµÅÁö,Sus scrofa,,126.9257667,34.8238806,NES3
36282,¸äµÅÁö,Sus scrofa,,126.8762722,34.8055,NES3
36303,¸äµÅÁö,Sus scrofa,,126.98895,34.8597222,NES3
36332,¸äµÅÁö,Sus scrofa,,126.9377556,34.8669833,NES3
36346,¸äµÅÁö,Sus scrofa,,126.8977972,34.8626361,NES3
36359,¸äµÅÁö,Sus scrofa,,126.8498778,34.7672417,NES3
36365,¸äµÅÁö,Sus scrofa,,126.8268222,34.7789944,NES3
36386,¸äµÅÁö,Sus scrofa,,126.7763111,34.7703111,NES3
36405,¸äµÅÁö,Sus scrofa,,126.8551917,34.8146694,NES3
36424,¸äµÅÁö,Sus scrofa,,126.8148111,34.8182694,NES3
36436,¸äµÅÁö,Sus scrofa,,126.7791639,34.8235194,NES3
36442,¸äµÅÁö,Sus scrofa,,126.7716306,34.8286694,NES3
36454,¸äµÅÁö,Sus scrofa,,126.8408861,34.8470889,NES3
36474,¸äµÅÁö,Sus scrofa,,126.8128194,34.8408667,NES3
36507,¸äµÅÁö,Sus scrofa,,126.9450278,34.8832417,NES3
36524,¸äµÅÁö,Sus scrofa,,126.8977222,34.9030083,NES3
36543,¸äµÅÁö,Sus scrofa,,126.9845083,34.9524917,NES3
36577,¸äµÅÁö,Sus scrofa,,126.8859306,34.9486861,NES3
36592,¸äµÅÁö,Sus scrofa,,126.9778028,34.9968917,NES3
36600,¸äµÅÁö,Sus scrofa,,126.9423667,34.9783528,NES3
36631,¸äµÅÁö,Sus scrofa,,126.8512917,34.8907056,NES3
36651,¸äµÅÁö,Sus scrofa,,126.806025,34.8920222,NES3
36657,¸äµÅÁö,Sus scrofa,,126.7694278,34.8815889,NES3
36679,¸äµÅÁö,Sus scrofa,,126.8678194,34.9297667,NES3
36692,¸äµÅÁö,Sus scrofa,,126.8001917,34.9248444,NES3
36709,¸äµÅÁö,Sus scrofa,,126.7757444,34.924275,NES3
36725,¸äµÅÁö,Sus scrofa,,126.8427722,34.97695,NES3
36926,¸äµÅÁö,Sus scrofa,,126.5785861,35.2163611,NES3
37006,¸äµÅÁö,Sus scrofa,,126.4478944,35.1513889,NES3
37174,¸äµÅÁö,Sus scrofa,,126.5535611,35.1155278,NES3
37184,¸äµÅÁö,Sus scrofa,,126.5368111,35.1113333,NES3
37264,¸äµÅÁö,Sus scrofa,,126.5317556,35.1019167,NES3
37286,¸äµÅÁö,Sus scrofa,,126.5733944,35.1508611,NES3
37293,¸äµÅÁö,Sus scrofa,,126.5045333,35.1433056,NES3
37396,¸äµÅÁö,Sus scrofa,,126.5332556,35.1852778,NES3
37587,¸äµÅÁö,Sus scrofa,,126.4762583,35.0244722,NES3
37682,¸äµÅÁö,Sus scrofa,,127.8532056,35.0056111,NES3
37683,¸äµÅÁö,Sus scrofa,,127.8521167,35.0052833,NES3
37691,¸äµÅÁö,Sus scrofa,,127.7960861,35.0213833,NES3
37697,¸äµÅÁö,Sus scrofa,,127.8050306,35.0358389,NES3
37719,¸äµÅÁö,Sus scrofa,,127.8056583,35.0537722,NES3
37726,¸äµÅÁö,Sus scrofa,,127.8053806,35.0624222,NES3
37738,¸äµÅÁö,Sus scrofa,,127.8463,35.0799083,NES3
37745,¸äµÅÁö,Sus scrofa,,127.8579806,35.0995278,NES3
37751,¸äµÅÁö,Sus scrofa,,127.8524972,35.106675,NES3
37766,¸äµÅÁö,Sus scrofa,,127.8130333,35.0970556,NES3
37767,¸äµÅÁö,Sus scrofa,,127.812575,35.0974639,NES3
37778,¸äµÅÁö,Sus scrofa,,127.7862361,35.1146611,NES3
37789,¸äµÅÁö,Sus scrofa,,127.8441194,35.1566083,NES3
37791,¸äµÅÁö,Sus scrofa,,127.8424222,35.1545417,NES3
37794,¸äµÅÁö,Sus scrofa,,127.8449861,35.1513139,NES3
37802,¸äµÅÁö,Sus scrofa,,127.8151889,35.1447417,NES3
37811,¸äµÅÁö,Sus scrofa,,127.8086083,35.1538528,NES3
37814,¸äµÅÁö,Sus scrofa,,127.7743861,35.146775,NES3
37819,¸äµÅÁö,Sus scrofa,,127.7756222,35.1522194,NES3
37838,¸äµÅÁö,Sus scrofa,,127.7739917,35.1987917,NES3
37850,¸äµÅÁö,Sus scrofa,,127.81715,35.1803861,NES3
37859,¸äµÅÁö,Sus scrofa,,127.8145778,35.1859889,NES3
37863,¸äµÅÁö,Sus scrofa,,127.8398167,35.2046806,NES3
37867,¸äµÅÁö,Sus scrofa,,127.8398722,35.20055,NES3
37869,¸äµÅÁö,Sus scrofa,,127.8437611,35.2013056,NES3
37875,¸äµÅÁö,Sus scrofa,,127.8536389,35.1998056,NES3
37876,¸äµÅÁö,Sus scrofa,,127.8549111,35.1989083,NES3
37880,¸äµÅÁö,Sus scrofa,,127.8615111,35.2446917,NES3
37885,¸äµÅÁö,Sus scrofa,,127.853125,35.2384917,NES3
37895,¸äµÅÁö,Sus scrofa,,127.8093833,35.2328056,NES3
37919,¸äµÅÁö,Sus scrofa,,127.7823333,35.2272583,NES3
37934,¸äµÅÁö,Sus scrofa,,127.8871222,35.0148361,NES3
37937,¸äµÅÁö,Sus scrofa,,127.8877472,35.0118889,NES3
37944,¸äµÅÁö,Sus scrofa,,127.9403972,35.03535,NES3
37949,¸äµÅÁö,Sus scrofa,,127.9438722,35.0293306,NES3
37955,¸äµÅÁö,Sus scrofa,,127.9643806,35.0186194,NES3
37969,¸äµÅÁö,Sus scrofa,,127.9502389,35.0634722,NES3
37972,¸äµÅÁö,Sus scrofa,,127.9450944,35.0642139,NES3
37977,¸äµÅÁö,Sus scrofa,,127.9265694,35.0746389,NES3
37979,¸äµÅÁö,Sus scrofa,,127.9224278,35.0770972,NES3
37985,¸äµÅÁö,Sus scrofa,,127.9785778,35.1628778,NES3
37991,¸äµÅÁö,Sus scrofa,,127.9735611,35.1574222,NES3
38001,¸äµÅÁö,Sus scrofa,,127.9428194,35.146025,NES3
38009,¸äµÅÁö,Sus scrofa,,127.9322083,35.1417167,NES3
38016,¸äµÅÁö,Sus scrofa,,127.9127389,35.1488167,NES3
38021,¸äµÅÁö,Sus scrofa,,127.9097722,35.1534194,NES3
38025,¸äµÅÁö,Sus scrofa,,127.9095556,35.1948611,NES3
38030,¸äµÅÁö,Sus scrofa,,127.9067944,35.2011444,NES3
38031,¸äµÅÁö,Sus scrofa,,127.904475,35.2015583,NES3
38041,¸äµÅÁö,Sus scrofa,,127.9494278,35.1896333,NES3
38056,¸äµÅÁö,Sus scrofa,,127.9933278,35.194025,NES3
38062,¸äµÅÁö,Sus scrofa,,127.9871917,35.2211917,NES3
38069,¸äµÅÁö,Sus scrofa,,127.9535278,35.2146444,NES3
38076,¸äµÅÁö,Sus scrofa,,127.9063194,35.2208306,NES3
38092,¸äµÅÁö,Sus scrofa,,127.906575,35.0654778,NES3
38096,¸äµÅÁö,Sus scrofa,,127.8905472,35.0735861,NES3
38098,¸äµÅÁö,Sus scrofa,,127.8943583,35.0649222,NES3
38100,¸äµÅÁö,Sus scrofa,,127.9906139,35.1021694,NES3
38111,¸äµÅÁö,Sus scrofa,,127.951325,35.1036694,NES3
38120,¸äµÅÁö,Sus scrofa,,127.918375,35.0932639,NES3
38124,¸äµÅÁö,Sus scrofa,,127.9400278,35.1177361,NES3
38125,¸äµÅÁö,Sus scrofa,,127.9286389,35.1185,NES3
38133,¸äµÅÁö,Sus scrofa,,127.9026056,35.0984833,NES3
38135,¸äµÅÁö,Sus scrofa,,127.8961083,35.0958611,NES3
38139,¸äµÅÁö,Sus scrofa,,127.8803194,35.1053389,NES3
38144,¸äµÅÁö,Sus scrofa,,127.2329833,36.2566944,NES3
38153,¸äµÅÁö,Sus scrofa,,127.1993778,36.2702028,NES3
38159,¸äµÅÁö,Sus scrofa,,127.1938556,36.2545639,NES3
38163,¸äµÅÁö,Sus scrofa,,127.1628417,36.2744694,NES3
38177,¸äµÅÁö,Sus scrofa,,127.2111944,36.2938861,NES3
38183,¸äµÅÁö,Sus scrofa,,127.1748,36.3255639,NES3
38193,¸äµÅÁö,Sus scrofa,,127.1686361,36.3378,NES3
38197,¸äµÅÁö,Sus scrofa,,127.1329028,36.3696056,NES3
38252,¸äµÅÁö,Sus scrofa,,127.0960639,36.3647889,NES3
38260,¸äµÅÁö,Sus scrofa,,127.057025,36.3408333,NES3
38286,¸äµÅÁö,Sus scrofa,,127.1588278,36.3903167,NES3
38293,¸äµÅÁö,Sus scrofa,,127.2330167,36.4235389,NES3
38298,¸äµÅÁö,Sus scrofa,,127.1836556,36.4279,NES3
38318,¸äµÅÁö,Sus scrofa,,127.214725,36.4747222,NES3
38320,¸äµÅÁö,Sus scrofa,,127.1901528,36.4636972,NES3
38335,¸äµÅÁö,Sus scrofa,,127.1008222,36.3952194,NES3
38343,¸äµÅÁö,Sus scrofa,,127.058725,36.3877528,NES3
38360,¸äµÅÁö,Sus scrofa,,127.1068972,36.43415,NES3
38375,¸äµÅÁö,Sus scrofa,,127.0338306,36.4296444,NES3
38401,¸äµÅÁö,Sus scrofa,,127.0026194,36.4830611,NES3
38424,¸äµÅÁö,Sus scrofa,,126.4628444,34.8224167,NES3
38449,¸äµÅÁö,Sus scrofa,,126.4659556,34.85425,NES3
38479,¸äµÅÁö,Sus scrofa,,126.4631222,34.8588611,NES3
38526,¸äµÅÁö,Sus scrofa,,126.3028472,34.7519722,NES3
38561,¸äµÅÁö,Sus scrofa,,126.2567333,34.8528611,NES3
38595,¸äµÅÁö,Sus scrofa,,126.2637611,34.8481667,NES3
38601,¸äµÅÁö,Sus scrofa,,126.4890639,34.9086667,NES3
38609,¸äµÅÁö,Sus scrofa,,126.4544806,34.9084167,NES3
38618,¸äµÅÁö,Sus scrofa,,126.4727028,34.9224167,NES3
38636,¸äµÅÁö,Sus scrofa,,126.4547583,34.9216667,NES3
38646,¸äµÅÁö,Sus scrofa,,126.4750639,34.96925,NES3
38661,¸äµÅÁö,Sus scrofa,,126.4465944,34.90025,NES3
38670,¸äµÅÁö,Sus scrofa,,126.4467333,34.9031667,NES3
38682,¸äµÅÁö,Sus scrofa,,126.4755639,34.9547222,NES3
38686,¸äµÅÁö,Sus scrofa,,126.4412583,34.9286111,NES3
38693,¸äµÅÁö,Sus scrofa,,126.4481194,34.9285278,NES3
38702,¸äµÅÁö,Sus scrofa,,126.4779528,34.9025833,NES3
38717,¸äµÅÁö,Sus scrofa,,126.4549806,34.9340833,NES3
38731,¸äµÅÁö,Sus scrofa,,126.4806194,34.9739722,NES3
38898,¸äµÅÁö,Sus scrofa,,127.9867806,37.5325417,NES3
38909,¸äµÅÁö,Sus scrofa,,127.9317972,37.5361722,NES3
38915,¸äµÅÁö,Sus scrofa,,127.92965,37.5345972,NES3
38923,¸äµÅÁö,Sus scrofa,,127.9012778,37.5298361,NES3
38935,¸äµÅÁö,Sus scrofa,,127.9934306,37.5722361,NES3
38946,¸äµÅÁö,Sus scrofa,,127.9397861,37.5461056,NES3
38966,¸äµÅÁö,Sus scrofa,,127.87855,37.5733889,NES3
38969,¸äµÅÁö,Sus scrofa,,127.9843278,37.6137194,NES3
38989,¸äµÅÁö,Sus scrofa,,127.9317917,37.6197167,NES3
38996,¸äµÅÁö,Sus scrofa,,127.9257306,37.6217722,NES3
39010,¸äµÅÁö,Sus scrofa,,127.9046389,37.6105528,NES3
39027,¸äµÅÁö,Sus scrofa,,127.9920417,37.6453889,NES3
39041,¸äµÅÁö,Sus scrofa,,127.9426139,37.6512167,NES3
39046,¸äµÅÁö,Sus scrofa,,127.9081917,37.637775,NES3
39053,¸äµÅÁö,Sus scrofa,,127.9089833,37.6351111,NES3
39069,¸äµÅÁö,Sus scrofa,,127.9848667,37.7006389,NES3
39088,¸äµÅÁö,Sus scrofa,,127.9454139,37.6835917,NES3
39092,¸äµÅÁö,Sus scrofa,,127.9037917,37.6797056,NES3
39109,¸äµÅÁö,Sus scrofa,,127.9890389,37.7237111,NES3
39117,¸äµÅÁö,Sus scrofa,,127.946325,37.7213694,NES3
39125,¸äµÅÁö,Sus scrofa,,127.9365139,37.7153361,NES3
39135,¸äµÅÁö,Sus scrofa,,127.8869278,37.7230028,NES3
39143,¸äµÅÁö,Sus scrofa,,127.8942306,37.7264722,NES3
39154,¸äµÅÁö,Sus scrofa,,127.8548111,37.5200278,NES3
39164,¸äµÅÁö,Sus scrofa,,127.8236417,37.5214972,NES3
39179,¸äµÅÁö,Sus scrofa,,127.7639556,37.5295194,NES3
39187,¸äµÅÁö,Sus scrofa,,127.7713917,37.5334889,NES3
39197,¸äµÅÁö,Sus scrofa,,127.8486111,37.5604667,NES3
39217,¸äµÅÁö,Sus scrofa,,127.8024361,37.5727056,NES3
39230,¸äµÅÁö,Sus scrofa,,127.7687361,37.5757028,NES3
39238,¸äµÅÁö,Sus scrofa,,127.86275,37.6128167,NES3
39248,¸äµÅÁö,Sus scrofa,,127.8556806,37.6116889,NES3
